starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 12 09:45:25 2022	1668242725	0	36	37	36
Sat Nov 12 09:45:25 2022	1668242725	0	36	37	36
Sat Nov 12 09:45:25 2022	1668242725	0	36	37	36
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	36
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	36	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	36
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	36
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	36
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	36
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	36
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	37	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	38	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	38	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	38	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	38	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	38	37
Sat Nov 12 09:45:26 2022	1668242726	0	37	38	37
Sat Nov 12 09:45:25 2022	1668242725	0	37	38	37
